name,comment
"@AnThien-dt5qw
1 năm trước",1 sản phẩm cẩu thả thiếu tôn trọng khán giả lời văn sáo rỗng video vô nghĩa nhìn chẳng khác gì đang quay quảng cáo sân pickleball vs áo thể thao tổng thể là 1 sản phẩm không kính nghiệp hy vọng anh đọc được nhìn bình luận này và đừng để chiếc mv này làm xấu sự nghiệp ca hát của anh xem video mà cộc hết cả người
"@ThanhBình-w8v
1 tháng trước",là một người gắn bó với âm nhạc được 5 năm rồi tôi nhận xét đây là lạm phát âm nhạc
"@LinhBui-ve8wc
9 tháng trước",xem miq tập 3 xong tự nhiên thấy cũng cũng mấy pà ơi cíuuu
"@baobtle3996
9 tháng trước",không coi quá 3 phút được
"@exposedvu8983
6 tháng trước",chê gì 10 năm nữa chúng mày cũng gọi thứ này là huyền thoại
"@hdsmsmart
9 tháng trước",có sự kiện gì liên quan pickleball là lên xem lại
"@marcophu
10 tháng trước",hôm nay mình đi chơi pickleball luôn này
"@HằngDương-i8k
6 tháng trước",lúc còn sống tôi hay bật nhạc này ở đám tang của những người thân đã khuất
"@Ngocphanm21
9 tháng trước",hãy cho bài này vào top1 những bài hát đáng sợ nhất
"@VĩnhÂnTrầnQuốc
9 tháng trước",bạn em rất ngiệng điện thoại nhưng khi nghe bài nay thì nó không bao giờ đụng vào điện thoại luôn cảm ơn tác giả
"@taianh8013
3 tháng trước",chắc có mình thôi là thấy ông này hát hay 3
"@QingLing1996M
4 tháng trước",bài hát với tiêu đề nói về độ depzai anh ấy
"@phucnguyen-oo2yc
9 tháng trước",ê chs pickleball thôi có cần nằm ko tưởng ổ tắm nắg á bây
"@NgPhThao-b2c
10 tháng trước",t vừa nghe bài thao túng tâm trí của awai đi qua đây liền nghe pickleball rửa tai
"@Chioan-kd5xz
8 tháng trước",anh xin lỗi là đây là hình tròn tra tấn man rợ nhất thế giới
"@TrườngAnĐỗ-m5i9g
9 tháng trước",tui cũng quen người tên phú quý
"@PhanHue-e3e
9 tháng trước (đã chỉnh sửa)",cái nhạc này hay mà là hay cho kẻ sad nhân vì nó khiến con mồi bị điếc
"@kghbeavertappings
9 tháng trước",ông ngô tuấn nhiệm thèm chơi pickleball kìa
"@phuongtnet
9 tháng trước",con trai ko phai con gai
"@thaonguyen-hh5df
2 tuần trước",bạn tôi một người sống thực vật đã có thể đứng dậy tắt bài hát cảm ơn anh
"@guesst15
3 tháng trước (đã chỉnh sửa)",bài hát này đã giúp nước sông hằng sạch hơn 50 lần cảm ơn tác giả và nhờ đó tôi có thể uống nó
"@QueBaSau
4 tháng trước",nếu bài này ra sau last nght thì ngol r
"@catpaintingDH
6 tháng trước",nhờ bài này mà lên rank trong liên quân
"@vịt-g2w
6 tháng trước",pickelball funk
"@DoHuyHoangGD
1 tháng trước",tôi vừa mới nghe bài 1 việt nam mới tinh và cảm thấy pickleball là 1 bài hát có giai điệu khá là lôi cuốn
"@ThatNguyen-lo4tj
6 tháng trước",tôi cảm giác ko khí bây h đã bị nhiễm chất phóng xạ
"@iemnguyen6958
8 tháng trước",đi một mình chỉ cần mở pickleball lên thì không có con muỗi hay ma nào cả
"@JssjGsh
9 tháng trước",anh là đom đóm hay là sky dị
"@kin2122
6 tháng trước",nhờ có ài hát này bn tôi bị bệnh người thực vật đã đứng dậy được để tắt bài hát cảm ơn tác giả
"@whattonamemeidk
1 tháng trước",thick of it còn sợ bài này chứ
"@VũDuyTrầnNguyễn
7 tháng trước",đang bón nghe xong ra luôn
"@VuuAn-mp4oi
6 tháng trước",ủa hay mà ta
"@LeonaGacha
6 tháng trước",gặp creeper mở bài này
"@Sinh-To-Rau-Ma-36
10 tháng trước",nếu bài này xuất hiện vào 2020 covid sẽ bị lãn quên vào dĩ vãng
"@sonta5293
10 tháng trước",cảm ơn bạn đã cho tôi thêm động lực nghỉ chơi pick vì bài này
"@LoiHongQuanTran-hn3qq
7 tháng trước",đọc cmt thấy bài này giúp được nhiều người
"@Vai_Dep_Phuong_Hoang
8 tháng trước",ko thak nào coi hết mà bật max volume
"@nguyennguyenho4246
9 tháng trước",em nợ anh đỗ phú quý một lời xin lỗi thao túng tâm trí
"@tobishiramc105
9 tháng trước",tnhien thấy pickleball hay hơn bài thao túng tâm trí
"@nguyenleducanh5296
6 tháng trước",sau khi qua last night của quốc kang thì phải qa đây nghe để rửa tai
"@uongtangcucsuc510
9 tháng trước",nhạc này ở tầm cao cỡ thick of it
"@DangMinh-d8f
7 tháng trước",bài này có thể giúp tôi trừ tà vào vào virus ở máy thật tuyệt
"@LoisTran-s3g
3 tháng trước",sau khi nghe bài thao túng tâm trí thì tôi thấy bài này của đỗ phú quí đúng là tuyệt phẩm mà
"@susigame5373
1 tháng trước",có ai từ bài của tổng tài qua đây rửa tay không
"@Ribogaming-ju2kl
8 tháng trước",tôi nghe xong là muốn lên thiêng đàng lun
"@BìnhPhạm-w4x6g
10 tháng trước",cảm ơn vì lúc nào học bài buổi tối bật bài này lên chẳng sợ ma nữa mặc dù bị điếc rồi
"@KhánhLinhNguyễn-v6f
9 tháng trước",tai đang ổn định nghe bài này ù tai luôn
"@ĐứcAnhNguyễn-v8e3c
4 tuần trước",ko bt ai nghe nổi hết bài này ko
"@noob_vn-YT
5 tháng trước",em dùng bài đấy thì em dùng trừ tà mà là em hết sợ
"@onlybo102
9 tháng trước",a qui chă c chă n se đi va o li ch sư âm nha c nươ c nha
"@taianh10103
1 tháng trước",t đã quá khắt khe vs pickleball sau pha mv tra tấn lỗ nhị kia
"@ngynn._.4869
8 tháng trước",nghe xong bài hoàng tử mg với thao túng tl thì t thấy pickleball cũng hay và t nhận ra trong 5 nay còn nhiều bài khủng bố hạt nhân hơn nx
"@dnatarotb2d2
5 tháng trước",đang chạy deadline buồn ngủ thì nhớ tới vid này thực sự giúp bản thân ta tỉnh táo vì muốn chửi thề dm tác giả
"@ChíTiếnNguyễn-s4p
7 tháng trước",người nhà mình mới mất lúc đám tang mình mở lên người đó tỉnh dậy xong rồi tắt
"@Nguyenducvu1234
8 tháng trước",2025 ai còn xem không
"@buubuitan
5 tháng trước",ai cung noi tham hoa thay toi cho chu kenh
"@kghbeavertappings
9 tháng trước",đặng đình tuấn càng béo thì chơi pickleball luôn đi cho rồi
"@CuongNguyen-h8b3o
7 tháng trước",nỗi ác mộng bắt đầu gồm pickerball và j97
"@HướngNguyễn-s3h9d
7 tháng trước",2025 có ai nghe không
"@longnhật-c1i
5 tháng trước",xin lỗi ah sau khi nghe đc bài bang bang vĩnh cửu em đã hối hận khi nói bài này tệ
"@quocchi_97
4 tháng trước",ai còn nghe ko
"@truongthanhsi3145
9 tháng trước",hồi đó cháu bị chửi hoài nên nghe pickleball rồi cháu điếc luôn cám ơn chú đã cho con nghe bài này
"@ThịkimliênĐặng-h4g
9 tháng trước",anh hẹn em pikleball
"@hahaha-d9
2 tháng trước",con cún nhà tôi bị liệt chân khi tôi bật bài này nó liền chạy đến cắn điện thoại
"@tuonglamnguyen7975
8 tháng trước",bạn tôi bị tai nạn xe khoảng 2 phút sau cái spotify của nó phát bài này nó như được hồi sinh ngồi dạy tắt nhạc đi cảm ơn đỗ phú quí
"@huynguyen-qm1ls
10 tháng trước",sao t từ video cờ vua link câu đố lại ra cái này
"@thepepsi400
9 tháng trước",lúc trước đi học toàn bị bạn bè trêu chọc nói xấu bên tai nhờ có bài hát này mà tôi điếc mẹ luôn nhờ thế mà tôi ko nghe ai thì thầm nữa cảm ơn tác giả
"@DauPham-v2p
8 tháng trước",ông mình mất sớm mình ra mộ thăm ông em mình bật bài này tự nhiên ông mình dậy bảo em mình tắt nhờ đó bố mẹ mình mới tính được chuyện chia đất cám ơn anh
"@Me2embe886
9 tháng trước",xem xong chết não 30 ngày
"@lyth8694
4 tháng trước",sao nghe mà tôi thấy ẻ chảy vậy ý kiến cá nhân
"@thoxay40
2 tháng trước",mẹ tôi đã hát bài này ru em trai tôi ngủ và cho đến hiện tại tôi vẫn chưa thấy nó tỉnh dậy
"@talundibennhau
3 tháng trước",ở đây có ai từ qkang zô đây 0 ạ
"@vuinguyen4147
2 tuần trước",mình mở bài pickleball của đỗ phú quí lên là đc quá ez
"@phú-c9b
9 tháng trước",tôi đang táo bón nghe xong tôi như bị tiêu chảy vậy cảm ơn chủ kênh đã giúp tôi
"@thinhungle384
9 tháng trước",nghe xong nỗi da gà đang định nhờ ba làm sạch tai mà nghe bài này xong tai thông hẳn ko cần nhờ nữa
"@Kushinacóthgcon
7 tháng trước",anh hẹn em pickle ball
"@no0001-x9h
1 tháng trước",nhạc pí cà bon còn hay hơn nhạc việt nam mới tinh sáng tác của vstar ae ạ
"@anhtraisaygex3007
6 tháng trước",nhờ bài này mà vuốt tâm phi phai auto full đỏ
"@tranhieunong1050
9 tháng trước",sao nghe cứ như đang đjtnhau vậy mọi người
"@lanhlungthang8341
2 tháng trước",tiktok qua đây
"@ucanhtran5849
9 tháng trước",bài hát này thích hợp để nghe khi đi máy bay xác suất để hai thảm họa xảy ra thấp lắm
"@tuquach1198
4 tháng trước",bye anh em t đi đầu thai đây t sẽ rất nhớ mọi ng
"@VănMinhPhạm-o7n
9 ngày trước",phải mơt bài này nghe để rửa tai sau khi nghe bài một việt nam mới tinh
"@DuongPham-bo6qz
9 tháng trước",độc lập tự do hạnh phúc
"@Quaquyt123
1 tháng trước",xin lỗi pickale ball vì nghĩ lại thì bài này vẫn còn hay chán so với nhạc quốc kang và việt nam mới tinh
"@ucNguyen-sw5un
5 tháng trước",từ lúc nghe bài này là t không thể nhìn vào bộ môn này một cách bình thường được nữa cứ mỗi lần qua sân pickle ball là nhạc tự nhảy trong đầu
"@shirakiinririchiyo1144
2 tuần trước",1 năm sau vẫn nghe bài này
"@ChocVG
10 tháng trước",em xin lỗi anh quí
"@fordgaming1965
7 tháng trước",h nghe lại thấy hayy
"@hoainam-qm5vz
5 tháng trước",hay quá người điếc bảo nhạc rất hay
"@duongquocdungvlog5013
9 tháng trước",tối nghe xong bài này mới ngủ được
"@taehyungstan7325
9 tháng trước",kkk mé hài từ cái mặt ông đóng mv đến cái bài nhạc
"@keoconreal
9 tháng trước (đã chỉnh sửa)",lê tuấn khang đạt 13 7m follow r ae thấy mà không tim bình luận này sẽ bị gay
"@thevinhtran-p1v
9 tháng trước",hok hay bằng bài thời học sinh
"@NhanPham-u4l
2 tháng trước",tao nge tới pickleball là tao hiểu ngay mấy thành phần hư trên mxh
"@vuagaylord
5 tháng trước",bài này dở đến nỗi tôi cũng phải bấm vào xem
"@vinhnguyen9557
9 tháng trước",nghe rất thư giãn thoải mái mà sao mọi người chê thế nhỉ
"@simplorwy
1 tháng trước",cảm giác sau khi nghe việt nam mới tinh t cảm giác pickeball cũng kh khó nghe đến v
"@D.Q.An2008
1 tháng trước",sau khi nghe nhạc quốc kang tự nhiên thấy pickelball rất hay
"@kietluong-bi5dz
7 tháng trước",nghe 30 giây như bị tra tấn
"@phamqui6224
6 tháng trước",bài nhạc này ra đc 7 tháng nay tui mới đủ can đảm vô nghe quyết định 7 tháng sai làm chỉ trong 1 phút nông nổi
"@khuongpham92
9 tháng trước",bài này thật ra nghe 1 2 lần sẽ thấy không có nội dung lời thì khá vô nghĩa nhưng khi nghe 80 lần thì tôi nhận ra đúng cmn thật luôn đang nghe lần 81 xem có ngộ ra gì không
"@LTU2211
3 tuần trước (đã chỉnh sửa)",não đã chạy trc khi nó thối
"@minhtuan3366
10 tháng trước",mình năm nay 17 tuổi và đang mắc ung thư giai đoạn cuối khi nghe thấy nhạc của đỗ phú quí dường như căn bệnh thực vật mãn tính của mình đã được chữa khỏi mình đứng dậy và tắt nhạc
"@cooldudegaming5833
9 tháng trước",thick of it phiên bản tiếng việt
"@Krealight0
9 tháng trước",cảm ơn cha mẹ đã sinh ra con để con nghe được bài hát này
"@atquang3356
8 tháng trước",lúc trước đi học toàn bị bạn bè trêu chọc nói xấu bên tai nhờ có bài hát này mà tôi điếc mẹ luôn nhờ thế mà tôi ko nghe ai thì thầm nữa cảm ơn đỗ phú qúy
"@thihoangnguyen4625
9 tháng trước",cảm ơn nhé nhờ anh nên chị em vào bệnh viện rồi sau đó mẹ em lấy đồ bảo hộ rồi
"@onee-chan5802
1 tháng trước (đã chỉnh sửa)",sau khi tôi nghe xong bài việt nam mới tinh thì tôi cảm thấy bài này hay gấp mấy lần bài đó
"@hoangduong-z1u
5 tháng trước",cảm ơn bạn tôi bị gãy chân mà nhờ nhạc bạn mà nó phải đứng dậy để tắt
"@Hainguyen123-b9s
2 tuần trước",sau khi nghe việt nam mới tinh thì nhạc anh còn hay chán
"@enderduy7016
7 ngày trước",nghe cái bài vn mới tinh gì đó xong qua đây rửa tai phát
"@NgocLongDo-eq6wf
7 tháng trước",bài hát đã giúp đứa bạn đã chết của tôi sống lại
"@noheadnoname4998
5 tháng trước",nghe last night xog pk qua nghe nhạc a quá hay
"@HoàiAnLêPhước
5 tháng trước",ca m ơn anh đa hô i sinh con ru i cu a em
"@Côngchúatuyết_08
7 tháng trước",ê nghe lần đầu mà thấy nó cx hay mà
"@ViệtNam-y67
9 tháng trước",thằn bạn tôi bị liệt chân và khi nghe bài này nó đã biết đi để tắt nhạt cảm ơn tác giả
"@tuantutran4224
7 tháng trước",đã 5 tháng r nhanh tht
"@minhchien8181
9 tháng trước",hôm nay tôi đi ẻ thì do không ăn rau nên táo bón nhờ bật bài này lên mà cục phân tự động rơi luôn cảm ơn tác giả
"@PhoneUg-m9k
2 tháng trước",nghe xong bài lỡ rồi tự nhiên thấy bài này hay hơn
"@ongphuong4809
8 tháng trước",ít ra bài này nghe còn được hơn mấy bài phai phai và 1 số bài khác
"@hiendang9243
7 tháng trước",bài nhạc này giúp cho ng bn bị điếc 2 năm khi nghe dc bài này đã thông lỗ tai và nghe dc mọi thứ cảm ơn bài hát này rất nhiều
"@T34arenabreakout16
6 tháng trước",nghe bài này tht sự đi vs dễ hơn
"@ĐứcAnhcuti2k11TVchannel
5 tháng trước",ai chs pickle ball voi bác ko
"@Keyonvu2609
10 tháng trước",thấy cũng hay mà ta
"@Iris-ie1rd
9 tháng trước",cảm ơn anh đã giúp chị e thoát bệnh táo bón
"@Damian_Nguyen1945
6 tháng trước",có ai nghe bài last night của quốc kang gì gì đó xong qua đây để đảm bảo lỗ tai còn hoạt động không
"@bachhotv990
9 tháng trước",tính ra cũng hay mờ
"@song_châm0805
8 tháng trước",tui lm kiểu tra khảo phạm nhân để lấy lời khai khó lắm nhưng từ khi có cái bài này là phạm nhân nó khai tuốt tuồn tuột luôn cảm ơn tác giả rất nhiều
"@YếnNguyễn-u1n3h
7 tháng trước",từ bài a cover không lời qua đây hihi
"@ndtbtl
10 tháng trước",thật sự rất hay ko phải vì tôi mới nghe thao túng tâm trí
"@victoryangg
9 tháng trước",nhờ cái bài lờ này thì chỗ nào cũng có keyword chả mấy liệ quan
"@Zubat1028-v6k
4 tháng trước",sao khi coi em sáng thì thấy bài này cũng k tệ lắm
"@Hai-Robert
9 tháng trước",banh banh banh bạch bạch bạch bạch đoạn này hay nhất cả bài
"@khangnatri
8 tháng trước",bà tôi sau khi nghe bài này đã phải sống dậyđể tắt nó đi
"@SoLaHoangQuanLop
2 tuần trước (đã chỉnh sửa)",tại sao lại có 69k like vậy
"@thutrangvu-vs7dn
8 tháng trước",chịu bài này kinh khủng vậy mà ra đc
"@ngotunglam2016
7 tháng trước",thằng em tui quậy như điên khi nghe thì khóc mẹ luôn
"@LinaPlayy04
1 tháng trước",bài này đã rửa tai giúp tui thoát khỏi quốc kang tiếng vọng từ cõi âm
"@huybùi-w8k
8 tháng trước",nhạc hay mà mọi người nhờ nghe mà tôi bị điếc luôn
"@soull9079
9 tháng trước",65k lượt thích cảm ơn những bạn đã thích video này đã cho tôi biết hóa ra vẫn còn nhiều mảnh đời bất hạnh như vậy trên thế giới này
"@thaonguyen-hh5df
2 tuần trước",anh có tìm năng đấy giấu mẹ nó đi anh ơi
"@BáuTrần-l4u
9 tháng trước",mới về con em của mình mở nhạc song ngất luôn
"@hoaimemedz
7 tháng trước",tự dưng thấy pích cồ bôn cũng hay
"@namdzvcl
5 tháng trước",hơn last night
"@Tuấn_Đạt2010
6 tháng trước (đã chỉnh sửa)",tui thà nghe bài này nó còn hay hơn cả bài trình
"@BanNamLe
6 tháng trước",đây là một trong những thảm họa âm nhạc nguy hiểm nhất lịch sử thế giới
"@PhuongMaiNguyen-ye5uv
7 tháng trước",đứa bạn của mình bị điếc mình mở bài pickleball cho nó nghe rồi nó đứng dậy tắt cái bài này nó đã hết điếc cảm ơn tác giả đỗ phú quí
"@thithanhtramngo8787
7 tháng trước",bà tôi mới nghe xong đã nhập viện tới cả con chó nhà tôi cũng nghe và đã chết
"@ngoanchi1491
6 tháng trước",đang bị táo bón mà nghe xong phọt ra hết luôn và
"@ViệtTốngThị-f3i
9 tháng trước",anh hẹn em pickleball nó rất là hay đến nổi khi nghe thằng bạn tôi lên cơn pickleball
"@TienTranvan-nl7ri
4 tháng trước",lần đầu nghe bài hát xứng đáng là bài hát cứu đc nhiều mảnh đời bất hạnh nhất việt nam
"@ThangDino003
1 tháng trước",tự nhiên thấy hay hơn mấy bài hát mới ra gần đây
"@Chàng_cô.đơn
6 tháng trước",nghe bài này xong khiến t tổn thọ quá
"@mophongthoigian
8 tháng trước",mình bị trầm cảm và đang trong quá trình chuẩn bị cho sự ra đi của mình nhưng may mắn nghe được bài hát này mình đã có trãi nghiệm qua địa ngục và thấy yêu cuộc sống hiện tại hơn cám ơn bạn rất nhiều
"@vuivetv-xg7gq
9 tháng trước",quá hay kiệt tác nhân loại
"@ak4id55
9 tháng trước",who s here in 2136
"@ATHANHTUNG-xy3xo
9 tháng trước",cám ơn đỗ phú quý đã làm tôi mù luôn mắt và điếc luôn tai tôi đã có thể có thu nhập từ đó
"@minhthaochu3065
10 tháng trước",nghe 1 hồi thấy hay
"@LatteSmith
11 ngày trước",checkin after 1 year nhạc a vẫn pick như ngày nào
"@ducklinggaming6235
5 tháng trước",nghe last night xong thấy bài này cũng được
"@huyenphan5301
1 tháng trước",cảm ơn nhạc này để tra tấn mấy đứa mình ghét
"@trunghuynh2044
9 tháng trước",chúng ta đang sống trong một thời đại mà ngay cả rác thải cũng được ra mắt dưới dạng nội dung giải trí
"@khduyz
1 tháng trước",hay hơn edm trái tim rồi
"@TếHuỳnhthanh
9 tháng trước",độc lập tự do hạnh phúc
"@xnson.016
7 tháng trước",trước giờ nhiều người điếc cứ nghĩ bản thân họ tồi tệ bất hạnh và thiếu đi may mắn trong cuộc sống nhưng tôi tin nếu như họ nghe được những giai điệu này thì người bất hạnh nhất là những người không bị điếc
"@hoangthienle6267
9 tháng trước",nhạc hay mà mọi ng hùa nhau chê dữ zậy
"@AnPhuc-i5y
4 tháng trước",cảm ơn anh này nhiều lắm thằng bạn của em nó bị liệt toàn thân mà em bắt nhạc này cho nó nghe mà nó đã đứng lên rồi tắt nhạc
"@dorikhanh
2 tháng trước",giờ nghe lại mới thấy hay không hiều mọi người nghĩ gì trừ phần lyrics ra thì mọi thử đều đến mức nghe được chứ có đến mức đó đâu
"@drako8429
9 tháng trước",xin lỗi đỗ phú quý vì đã chỉ trích anh thì ra đây vẫn chưa phải thảm họa tệ nhất của âm nhạc
"@LêHânHânlê
9 tháng trước",woa 1 bản nhạc làm t bị điếc cả tai
"@ThanhTamGsm-wz8je
6 tháng trước",ông năm cũng đẹp trai quá
"@quynhtran2734
3 tháng trước",bài lên meme rồi đấy
"@hientruong9926
9 tháng trước",tôi có thằng bạn bị câm bẩm sinh sau khi n nghe đc bài này nó đã thốt lên đc câu ụ moẹ t đang nghe cái l gì thế này cảm ơn cs rất nhiều
"@nudao5744
2 tháng trước",cho vô lớp nghe thì bọn nó bịt hết tai lại ko thể hiểu
"@giaphucpham186
3 tháng trước (đã chỉnh sửa)",chưa bao giờ tui ghen tị với người điếc như vậy hitnhudatchomoidophuquy thoai
"@BH8KUE
8 tháng trước",tâm trạng tệ nghe bài này hợp phết
"@LyNguyen-mj9zx
9 tháng trước",thấy bài này cũng ổn ổn mà
"@longdang-pj9zr
9 tháng trước",nhìn gay cấn quá
"@CTA03
9 tháng trước",ôi đag cơm cười sặc vì cái lời nhạc
"@cocanuong
8 tháng trước",ớn lạnh đến tận cốt lõi
"@ViệtTốngThị-f3i
9 tháng trước",pickleball is funk
"@ThangNguyen-mj6yu
9 tháng trước",xin lỗi píc cà pôn
"@minhthericey
1 tháng trước",mới đây đã 1 năm rùi
"@phmtviet1410
5 tháng trước",tôi quay lại thấy bài này hay vl sau khi nghe last night của blacklions
"@Kofi-chan
5 tháng trước",anh ơi cảm ơn anh rất nhiều bạn đầu khi em ngủ em luôn cái báo thức nhưng ko chịu dậy khi em cài nhạc của anh bỗng nhiên em hết muộn học
"@melacuaboemlacuaanh3875
5 tháng trước",đúng là hay k bỏ phí cuộc đời
"@GiaLinhNguyễn-b6h
8 tháng trước",hay quá anh ơi may em bị diếc
"@uctoantran5009
9 tháng trước",vừa nổi da gà vừa buồn cười
"@MinhnhutTran-bq9gm
8 tháng trước",đỡ hơn 3 bài kia
"@LiênLêVăn-n6g
9 tháng trước",có thể làm dùng làm vũ khí làm choáng
"@tienkhoa8781
9 tháng trước (đã chỉnh sửa)",em xin lỗi anh đỗ phú quý vì đã quá khắc khe với bài pickleball này sau khi nghe bài thao túng tâm trí
"@trantrongnguyen2005
3 tháng trước",2025 ai còn nghe chấm cái
"@nguyen-u8c7q
5 tháng trước",nghe last night của quốc kang chưa
"@AnhHoang-pi5rv
4 tháng trước",cảm ơn đỗ phú quý đã giúp tôi 1 lần nữa trong việc thoát táo bón
"@wardenchoibedward
9 tháng trước",em rất hâm
"@nhanle3829
6 tháng trước",thấy nhiều cmt thấy tội bạn ca sĩ quá tôi sẽ chịu khó lâu lâu vô nghe cày view cho bạn
"@kieudiemphamthi7690
9 tháng trước",nghe sôi tui bai màu
"@vodanhpham133
8 ngày trước",kể ra bài này còn hay hơn việt nam mới tinh nhể
"@fanpoe-mb
5 tháng trước",mình nghe thấy nó hay cho người điếc
"@PhuHungPham-nx8lr
6 tháng trước",ông ni mặt vui như pic cà bon
"@DUYQUANGNGUYEN-u6b
8 tháng trước",cảm ơn anh vì đã giúp em rất nhiều trc đây đứa e ghét nhất cứ bám lấy e rất nhiều nhưng sau khi nó nghe bài này nó đã chuyển trường e xin khâm phúc a
"@thaibaovokhac5446
10 tháng trước",sau khi nghe bài thao túng tâm trí thì tôi thấy bài này không hề khó nghe yeah man nếu bạn trói tôi và bắt tôi nghe bài này thì tôi sẽ say yes vẫn hơn bài thao túng tâm trí
"@ngoclanvu4620
9 tháng trước",nghe cũng hay ko đén nỗi dở mấy
"@jackpanther2798
4 tháng trước (đã chỉnh sửa)",sau khi nghe xong last night thì tôi đã đi nghe bài này để rửa tai lẫn não bộ thật cảm ơn tác giả vì đã tạo ra 1 bài hát có thể thanh lọc tà ma
"@gax-xo1fu
10 tháng trước (đã chỉnh sửa)",em xin lỗi anh đỗ phú quý sau khi trải nghiệm bài hát thao túng tâm trí của awai em nhận ra anh có một tài năng rất là oách xà lách nếu tài năng của sơn tùng là thái bình dương anh sẽ là cốc nước còn awai sẽ là số nước còn lại khi đổ vào lá khoai em đã phải nghe đi nghe lại 10 lần để rửa tai thật sự cảm ơn anh rất nhiều
"@Zinna_or_Cloudy
7 tháng trước",bruh tau bị nghiện bích cà bo mẹ roy
"@DJTU01
6 tháng trước",hay quá chưa bao giờ mình nghe nhạc hay như ậy hãy cố gắng ra thêm nhạc như này nhé
"@loliFBI6
10 tháng trước",nghe xong tôi thấy người điếc thật may mắn à mà quên nghe xong tôi bị điếc mom rồi dù sao thì mấy cái thảm họa động đất sóng thần nó ko bằng bài hát thảm họa này
"@NguyễnGiaAn-j9r
3 tháng trước",3 16 phần hay nhất trong bài
"@mrphus123haha
6 tháng trước",tôi ra mộ thằng bạn tôi chết 5 năm tôi bật nhạc pickleball cho trên trời nó nghe và sao khi bật nó đứng dậy từ mộ quăng máy nghe nhạc cảm ơn tác giả
"@kietgiang3675
7 tháng trước",bài hát rất tốt sau 7 tháng tôi nghe lại vẫn u i a như ngày nào
"@yummytacos3357
9 tháng trước",cảm ơn đpq vì đã phát hành bài hát này nhờ nó mà tôi có thể tận hưởng phần bình luận dưới video này mà cười sặc sụa đau quắn quéo cả bụng trên đời có thể nói không ai mang lại nhiều tiếng cười như anh đc
"@wardenchoibedward
9 tháng trước (đã chỉnh sửa)",cảm ơn anh rất nhiều nếu ko có bài hát này có lẽ cuộc tình của em có thể đã chấm dứt cô ấy nói chia tay đi và còn nói thêm rằng thứ tệ nhất trên thế giới này là việc mình yêu nhau nhưng bỗng dưng phía sau lại có tiếng nhạc pikedball từ loa của hội người điếc phát ra phía sau chúng em đã òa khóc vì không ngờ trên đời lại có 1 thứ tệ hơn chuyện tình yêu của chúng em
"@KhôiNguyễnsuy
8 tháng trước",sai ah hẹn em đi bỏ con ah hẹn em đi bỏ con
"@1000_KI-LO-GAM
9 tháng trước",cảm ơn đpq nhiều mấy hôm nay tôi rái tai làm tôi khó chịu vãi a ạ bữa đi lấy rái tai ông kia bật bài này xong rái tai chạy hết cả ra giờ đeo tai nghe nghe nhạc thoải mái phết
"@Calmdown1986
8 tháng trước",chỉ mình tui thấy bài này hay ư nhạc cuốn vãi
"@TheJuruzu
9 tháng trước",pickleball chơi hay kinh
"@e_yeu_milo
10 tháng trước",cho e nộp đơn xin lỗi anh đỗ phú quý ạ nghe xong thao túng tâm trí e mới thấy pickleball của anh đã rửa tai cho e
"@phuongngo8152
9 tháng trước",a lổ tai tôi chạy khi nghe bài này
"@TúLêMinh-l2k
4 tháng trước",sau khi nghe bài này tôi ỉa chảy 6 ngày 6đem
"@TanNguyen-qh4mf
9 tháng trước",tôi kể cho mấy bro nghe tôi có thằng bạn bị câm điếc phẩm xinh mà nghe bài này nó chửi và nghe được luôn
"@tygay-r7n
9 tháng trước",bạn mình bị điếc bẩm sinh sau khi nghe xong thì có thể đi lại để tắc loa
"@nguyentri3778
1 tháng trước",hay đó chúc mừng vì nhận được tin nhắn này
"@talundibennhau
3 tháng trước (đã chỉnh sửa)",2025 nghe lại bài này thấy bài a háy hay hơn bài quốc kang ông qkang kia hát như tục kinh ý
"@ThịHuânNhâm
9 tháng trước",water
"@thientran-h9e
9 tháng trước",nghe xong mà tôi thấy bài này còn thảm họa hơn titanic cũng cảm ơn tác giả đã cho một trải nghiệm rửa tai sạch nhất
"@huunguyen6019
7 tháng trước",thêm phonk thành siêu phẩm
"@iadvicetonottrythisathome
5 tháng trước",bạn có tài năng bí ẩn hãy nên để nó bí ẩn bạn kô bao giờ thất vọng khi đang thất vọng
"@HưngTiến-s6y
5 ngày trước",pickieball
"@canihaveyourvandal
4 tháng trước",hay quá ạ tháng 8 2025 ai còn nghe không
"@duongw.8
5 tháng trước",tôi bị táo bón mạn tính từ khi nghe được bài này tôi ỉa chảy mịa luôn
"@hongqueduong5136
4 tháng trước",sau khi nghe những bài của quốc kang t đã phải chạy vào đây để rửa tai
"@BoBe-e2m
9 tháng trước",đúng chuẩn luôn
"@huynguyen-jm6lv
9 tháng trước",tác giả quá đỉnh kao bài nhạc này mà phát hành vào 2019 thì thay vì mua khẩu trang bạn nên đi cắt tai tiếc thay
"@TràPhạm-w6w
9 tháng trước",cho con chuột nghe luôn
"@diorvaccine991
5 tháng trước",giờ nghe lại thấy hay quá
"@ONG_TUNGADC
9 tháng trước",thích ca ba lùn
"@TheTaiTran
10 tháng trước",anh trai saygex
